,candidato,alias,seguido_Por,siguiendo_A,Antiguedad_años,meses
6343,Roberto Meléndez,Robmelen,39,311,7,5
6344,Johnny Dante Calizay,dantecalizay,8,243,1,1
6345,ROSELL TORIBIO MAZGO,rosellto,5,10,4,4
6346,Trina Navarro,TrinaNavarro15,248,2214,1,3
6347,mayra,mayrakukuli,1,44,4,9
6348,Georgea Quispe,yadiraisarevalo,0,99,1,1
6349,matilde mickle,MickleMatilde,135,454,3,0
6350,Farah De La Torre,farah1031,11,191,1,4
6351,Nick,AlfredoNick7,7,202,1,2
6352,Angel Llamuco,LlamucoAngel,16,532,1,1
6353,GFKDISCRIMINA,Gfkfraude,400,4896,1,2
6354,Sebastián Hurtado,HurtadoAva2004,168,1729,4,11
6355,CHRISTIAN BLESS,CRISTIANBLESS1,66,749,6,10
6356,Jorge Astete Peñaranda,JorgeAstetep,84,512,2,10
6357,Ysrael,YsraelHerrera2,79,553,4,4
6358,Albertico,AlberticoQC,447,689,9,1
6359,christiamjg,chrisjoga,176,845,8,6
6360,Ana Maria,amariaramosv,124,949,2,7
6361,Edwin Pinedo Sopla,15Cuero,38,422,6,8
6362,David H,nhuamanh,9,98,2,7
6363,Antoniospedaleti,Antoniospedale1,6,306,1,1
6364,Eliezer Martel,elieSCer,81,597,9,3
6365,Pier Dolores,pierdv007,345,2714,8,2
6366,Alonso,Alonso1goleador,2,70,1,1
6367,Manuel Monja,MonjaManuel,6,112,3,4
6368,🎀,19_Soff,96,712,6,11
6369,cesar villacres,dcvillacres,62,305,5,10
6370,Emanuel Noel Seyer,noel_seyer,9,324,1,2
6371,Manuel Lara Aguilar,ManuelLaraAgui1,5,118,1,1
6372,Perú Natural,perunatural,615,975,9,5
6373,Sofía echevarria,Soficherry35,9,197,1,1
6374,ASPETEFI,ASPETEFI,642,1066,3,9
6375,hector david neyra v,hectordavidnv,12,787,5,8
6376,karla,CarlaGonzalezbo,38,555,4,9
6377,ManuelPanta,manu_angelpanta,53,459,6,7
6378,Miguel Angel,mcaicedo80,76,788,7,0
6379,Jorge Orlando Grande,grande_orlando,43,560,1,4
6380,Maribel Figueroa,Maribel18082556,38,312,1,4
6381,Willian Gayoso Z,WiEGaZ,27,513,4,10
6382,Cesar Mantilla R.,CesarmRafael,79,1220,8,2
6383,Teofilo Alvarez,TeofiloAlvarez1,93,1601,6,7
6384,Diego Calixtro,21bc32a2052549c,15,484,4,3
6385,Harumi Torres Cruz,HarumiTorres21,7,139,1,1
6386,filiberto posadas,filibertoposada,6,61,7,3
6387,JEROPA,jeropa_soy,2,217,1,1
6388,Angel Ponce Fiestas,2521ab88657c423,37,305,3,4
6389,kelly gutierrez capc,CapcKelly,1,79,1,1
6390,Erika Valdivieso L.,ErikaValdivies0,924,1147,1,7
6391,BolsaMadridInfo,BolsaMadridInfo,4009,2758,5,7
6392,Noticias Bancarias,notiBancarias,6854,4263,7,4
6393,Alely,AlelyCachay,15,337,2,6
6394,OSCAR RUIZ VERA,OSCARUIZVERA,19,583,7,7
6395,José de la Puente,nabex27,38,408,8,5
6396,George Diaz Cruz,GeorgeDiazCruz1,1,93,1,1
6397,Jim Paul,jimsantacruz76,137,434,1,2
6398,Óscar Zubizarreta,Zubizarreta33,8,135,1,1
6399,Enrique Vidal,EnriqueVidal197,1,22,2,1
6400,Scheyla Milagros,dosnueveblog,3,70,4,1
6401,Alvaro Bringas,AlvaroBringas,97,108,5,11
6402,Vladimir Rendon Acat,alanocturna10,298,1667,8,1
6403,Antonio Rojas Rodríg,Antonio83513915,28,843,1,2
6404,Aldo Alan,achavezlu,2,28,1,1
6405,Gerald,gonadrive7,2,308,1,1
6406,Lina Ramos,haydeelina1,6,150,1,1
6407,Erick Conde Quiroz,conde_quiroz,56,763,3,11
6408,Miguel Angel,maespinozasa,112,175,7,8
6409,Fernando de Cossío,Fdecossiodeasin,4,77,1,10
6410,eddie henry fonseca,eddyfq,40,335,7,9
6411,Julia Rojas Villanue,VillanueRojas,7,346,1,1
6412,jason zuñiga,dukevalentinoz,126,1723,5,7
6413,MA3,marcoaleman,104,873,8,6
6414,Martin Minchola,ctin1979,54,424,8,5
6415,MonicaLRS,Monica87891120,17,431,1,4
6416,Sergio Paolo Cruz Te,spaolo1792,397,3072,1,11
6417,renzo alca,renzoalca,25,672,6,2
6418,Cesar Del Rio,CesarDelRio16,2,206,1,1
6419,Candidatos por Lima,ElTombo666,34,97,5,5
6420,ARMANDO ANDIA P,p_andia,4,153,1,2
6421,Jhonny Rojas,jhonnyrbee,6,100,8,9
6422,Jackie Arakaki,Jackiea482,43,212,7,0
6423,Joel Fabian Bravo,JoelFabianBravo,14,329,3,8
6424,Yershonn,Yershonn2,29,923,1,2
6425,Carlos Mendoza,CarlosM92065028,4,432,1,2
6426,Andrés Vera Córdova,andresveracordo,92,717,3,5
6427,Renzo Aliaga Zapata,ZapataAliaga,2,158,1,1
6428,joselito el dulce,joseale12568586,3,220,1,1
6429,Jose Luis Quispe,JoseLuis095696,1,207,1,1
6430,rick,rickabarsar27,79,695,4,4
6431,Jesus Madrid,Craker__83,60,850,1,1
6432,LISSETTE,THEWARRON,42,459,8,1
6433,Nora Bonifaz Carmona,norabonifaz,402,467,7,6
6434,Cristina Medina,cmedinareyes,30,162,7,6
6435,Misaela Rivera,MisaelaRivera,47,269,1,1
6436,Moises Guevara,MoisesGuevara_G,41,212,5,3
6437,Omar Inga Vivar,VivarInga,0,43,1,3
6438,RiAN💎,RiAn20999,50,239,4,9
6439,Julio Cesar,Juliocesarmb_,22,81,6,5
6440,SOFIA ESTRADA,Sofiii06,14,377,6,0
6441,Rolando Rojas Tello,Rolandort14,8,174,1,2
6442,AmorAmorAmor 😜🤗🙏,GaiaYoungMi,232,1223,1,2
6443,Guillermo,guilleha90,103,782,3,6
6444,Alfredo Reyes Garcia,alfredmar17,15,130,1,1
6445,Juan David Lozano Sa,jdlozano01,20,361,1,2
6446,Johan,Johan94025492,10,389,1,2
6447,Moisés Alegría Valer,Marcoliston7,2,368,1,1
6448,lady solano herrera,ladysolanoherre,25,273,7,0
6449,Cholo 👣 Patakuchi,marco_gamarra,135,361,6,7
6450,Brenda Chi,BrendaChii,19,139,5,9
6451,raul lachira zapata,raullachirazapa,19,599,5,4
6452,Cesar Rios,CesarARiosE,0,108,1,1
6453,jaime rodriguez vasq,jaimolo299915,5,392,3,2
6454,martha realpe,a16770a4b7324f2,3,111,2,2
6455,Patty Poo,pattypoo58,58,552,4,7
6456,José A.Gamarra Amaro,josegamarramaro,7,188,4,3
6457,Victor Cerda Maguiña,VictorCerda_,158,969,4,0
6458,felix  Yupanqui,_dickturpin,29,248,6,3
6459,Richard Nevado,richardnevado,43,235,7,1
6460,Eduardo Cangahuala S,eacs7,74,992,7,8
6461,Destape.pe,DestapePe,400,524,7,6
6462,Edwin Javier Puchoc,EdwinJavierPuc,2,156,1,2
6463,Julia Guevara Acosta,JuliaGuevaraAc1,22,425,1,1
6464,Gianella Carolin,gianella973,22,790,1,11
6465,Lino Casani,CasaniLino,2,87,1,1
6466,Gary,AnhuamanGary,83,642,2,3
6467,palabrero3535,blogvisionario1,41,733,1,4
6468,Patricio Muñoz Najar,NajarPatricio,0,41,1,2
6469,José Eulogio Mendoza Leyva,JosEulogio3,0,55,1,1
6470,Gabriela Chaparro,gaby8922,64,512,9,6
6471,Josy Ollero,josyjov,30,103,8,5
6472,Manuel Rodriguez R.,manuelbrr,606,377,7,0
6473,Christopher Sotillo,Chrissotillo,3,169,1,3
6474,John Edward Benites,johnbeni1984,16,174,2,1
6475,Emmy,EmmyNorith,5,390,1,4
6476,J.Pabel,jlebap,81,757,7,8
6477,Luigi Riva,luigitalo,106,398,6,2
6478,Pedro,Pedro96850381,268,4283,1,4
6479,Carlos Zavala,calulozavala,7,93,1,3
6480,ricardo perea pinto,perea00042,712,2271,5,3
6481,Manzanita,BienHablando,42,252,1,7
6482,Orlando Alexander,oalexander20,112,2417,2,6
6483,Patricia Cornejo,pattycp11,167,1666,7,11
6484,Liz Huamonte Castro,HuamonteLiz,23,163,1,1
6485,gerald padilla,tumazinger,58,1008,5,8
6486,Carlos Yalta,caryalta,846,576,9,2
6487,Dime_Enrique,_Enrique_A,11,132,3,4
6488,MQG,mqg41,12,50,5,3
6489,LaTesita,LaTesita,193,993,10,4
6490,Felix Huamaní,Felix9636Gi,11,112,3,10
6491,Gabriela Sandoval,gabysandovale,7,647,1,2
6492,Sfgsc,baliux20,42,623,7,0
6493,Ceron21,CeronSixce,4,426,2,7
6494,Qinti Comunicaciones,qinticomunica,307,697,1,5
6495,Carlos Campos,ccampr,3,75,2,2
6496,Guido Cortez Gómez,GuidoCortezGme1,4,68,1,2
6497,Carlos Esboña,Carloncho081970,77,649,8,6
6498,ClinicaRedesSociales,clinicaderedes,17,136,1,2
6499,lPTV,iptvnoticias,66,547,4,10
6500,Pat Seghel,PatSeghel,83,562,5,0
6501,Miluska Valencia Chi,ChiMiluska,6,253,1,3
6502,Rosa Mundaca,Sinfrenodepoder,20,210,1,2
6503,Julio Cesar Peña Zav,pena_zav,9,370,1,2
6504,Antonio Arenas,anarpe30,72,518,7,1
6505,Jimmy Palomino C,jimmypacas,70,770,7,9
6506,Abel Salazar Solis,AbelSalazarSol1,27,222,1,3
6507,Nestor Loyola,NestorLoyola5,18,1168,1,3
6508,Diario La Industria,weblaindustria,15611,445,8,0
6509,Judith Miloslavic,JMiloslavic,24,246,3,9
6510,Zahuhe Celeste,zahuhe,2,98,1,1
6511,Gabriel Politis,GabrielPolitisV,21,263,2,0
6512,Gean Mejía,lengo150,18,797,1,2
6513,EduardoEURO,EduardoEURO2,3,93,1,2
6514,Carlos Benavides,benavides_25,15,448,5,2
6515,Marcelo Vidales,MarceloVidales2,49,1190,1,2
6516,José Luis,Joseluislucer,1,83,1,2
6517,Guille Riveros,guilleriveros,24,235,9,4
6518,Ernesto Chilon Castr,ChilonCastr,5,376,1,1
6519,jose,pepejac82,4,111,3,3
6520,rubentanoue,TanoueRuben,5,78,5,11
6521,Ántero Flores-Aráoz,AFloresAraoz,4848,568,3,0
6522,8°va HSCR,8vaHSCR,5,166,1,2
6523,Marcelo Bacigalupo,M_Bacigalupo,19,245,1,4
6524,Christian Rosas,xtian_rosas,1641,616,8,1
6525,Diana Lorena Y. I.,diana72960453,27,423,3,8
6526,Hardy Riveros Vilca,VilcaHardy,5,490,1,2
6527,Eli Flórez,eflorezs,245,1492,9,4
6528,Jose Gabriel,jga881,23,551,8,4
6529,Josue VD,valjos2015,36,829,3,2
6530,Maura Vega Cerda,MauraVegaCerda,17,128,6,5
6531,Joel Rimarachin,joel_rimarachin,2,413,1,2
6532,JULIO GREGORIO,julio_asesor,2,144,7,3
6533,Julio César Landaeta,Juliolandaeta5,50,966,2,5
6534,Jeffrey Radzinsky,jradzinsky,6472,596,6,11
6535,Josè Raimundo,longovilo,736,3623,7,2
6536,Juan,JuanAna02228599,3,444,1,2
6537,David Taylor,ShivasonDavid,968,4999,4,8
6538,EZER JIMMY BERNABLE,EZERJIMMY,86,494,5,8
6539,Fuerza Naranja,Fuerza__Naranja,21,540,1,2
6540,Javier Chau,javierchau,113,1356,8,9
6541,HUARSOKA PERU,huarsoka,134,1091,5,2
6542,yenka 1947,RafaelPortal8,110,82,1,2
6543,Armando,armandochuca,9,78,1,2
6544,Liggia Vanessa,vanessa_liggia,21,136,1,4
6545,HENRY ELIFIO GUARDIA,ElifioHenry,2,37,1,2
6546,Bolsa Digital,Bolsa_Digital,4308,2976,5,3
6547,Marleño Caro Andrade,marleno_caro,17,525,1,8
6548,Juan,Juan195323,5,146,1,2
6549,Ricardo,richirey0313,25,234,2,8
6550,Mario Drusso,Drusso2017,15,486,1,2
6551,Jorge Marticorena C.,todosxlurin,7,51,1,2
6552,carlos,carlos4589,161,971,7,8
6553,darling😅,divina1702,66,90,1,2
6554,Judah Skario,JHuanxa,167,3584,4,1
6555,Ronald Ormeño,RonaldD36836869,138,520,2,11
6556,Henry Oroche,OrocheHenry,16,243,2,2
6557,Futbol,eltelevidentex,23,771,3,8
6558,Augusto Acosta B,AugustoAcostaB1,9,214,2,5
6559,Pablo Virgilio,08Suizaperuana,12,135,5,3
6560,Jose Gregorio Rubirosa 🇵🇪🇧🇷,LugoChris1994,105,890,1,2
6561,PATY MONROY,patymonroys,2,121,2,11
6562,Armando Damian,Armando31836389,16,294,1,2
6563,jaime garay,garay_jaime,396,2654,7,3
6564,Marcos Lazaro.,mmmlazaro1,10,263,2,6
6565,Juan Paz  Espinoza,juanpazes,37,644,8,5
6566,Ciriloverdad,ciriloverdad,41,691,1,2
6567,Carlos Alberto,CarlosA30233387,3,340,1,4
6568,Juan Carlos Cipriano,JCiprianoU,163,772,7,2
6569,gina mendoza,ginamendoL,13,358,2,9
6570,Jose armando Merino,merino101010,11,261,1,11
6571,NADIEMENOSPERU,NADIEMENOSPERU,30,841,1,2
6572,juan carlos ocaña,14Ocaa,53,662,6,5
6573,Wilhelm Soto Florez,wsotofz,149,543,8,7
6574,Miguel  Trujillo,miguelt56595669,11,309,3,4
6575,Fernando Jhong,fernandojhongf,40,185,7,10
6576,Hilton Chilon,Hilton_Chilon,518,898,5,11
6577,Agustin Velarde,agustinvelardea,71,1102,5,9
6578,cocopelos,palet_jorge,8,430,1,4
6579,Fabián Ramos Gárate,FabianRMG,5,130,1,2
6580,Zaidinha S Castro,ZaidinhaSC,34,517,2,0
6581,jhosep anthony,josetimanaugart,150,1878,6,9
6582,EDDY SMITH AQUIJE LANDECHO,EddyAquije,10,279,1,2
6583,Juan Abusabal,JAbusabal,4788,4302,4,1
6584,patricia montero,friomarcielo,38,584,4,4
6585,Marcelo Cedamanos,CreativoEnfocad,2168,1721,5,3
6586,Genoma,GroverRojas7,11,399,1,3
6587,Giuliana Montañez,GiulMontanez10,33,632,7,1
6588,Rossana Elizabeth,rossanaeli25,5,459,1,3
6589,Roy Lizarraga,RoyLizarraga1,1,87,2,3
6590,Lilen0603,lilen060310,114,517,2,4
6591,Sary MN,traviesara,124,1168,7,0
6592,Geraldine Pérez98,GeraldinePrez93,3,212,1,2
6593,malcon,marco_alc02,6,151,6,11
6594,Angelina,Angie10379,333,418,1,11
6595,Eliana Dávila,ElianaDavilaL,15,279,1,2
6596,Ricardo Urquiaga,ryvrqviaga,67,507,6,3
6597,julio ernesto,jecm284,49,767,3,3
6598,Pablo Papa,PabloPapa11,2,143,1,2
6599,Ronaldo Hilario,RonaldoHilario2,33,709,6,4
6600,Juan Alejandro,jarubal,365,2327,8,7
6601,Ronnie H. Fabián C.,ronyhar,60,547,7,7
6602,Carolina gonzalez,Ariamvillagar,6,248,5,0
6603,Milton El Anticaviar,el_anticaviar,631,2541,1,2
6604,Felipe Dela Cruz,FelipeD55740213,8,346,1,2
6605,fran guille,franguille,57,649,9,0
6606,Camila Rocio,Camirocio29,24,878,2,11
6607,Joyce Vargas,jvargasegu,21,264,2,3
6608,PuntoAparteAOD,PuntoAparte08,30,584,1,3
6609,Airam Adnil,airamadnil2904,0,250,1,4
6610,FRANK SANDOVAL LUJAN,especialista,315,828,10,9
6611,Huber Huayllani Varg,Huber7379,55,162,8,5
6612,Jenner,Jennerleonld,10,202,1,4
6613,Fiorella Beltran,FiorellaBeltra4,1,16,1,2
6614,Ecoscab,ecoscab,35,306,3,8
6615,Orlando Acosta,oacostaygcuba,29,424,3,9
6616,Veronika,mosicas,45,1120,6,11
6617,LUCIO EL EMPERADOR,ESTRATEGA75,280,2977,7,7
6618,Segundo Mostacero,IngesamcSegundo,37,802,4,2
6619,Julissa Chau Guzman,JulizaChau,144,803,6,10
6620,Marcos López,MarcosLopezp,32,606,8,9
6621,Patricia Cabrejos,PattiuxS2,33,204,7,5
6622,Claudia Canales,ClaudiaCanales_,459,3441,9,3
6623,Adan Neira Campos,neiraadan88,14,164,1,9
6624,Vicente Gonzales Cam,VicenteGonzal51,1,27,6,7
6625,Jesús N. D. L.,dulanto_l,6,518,1,2
6626,Luispaulavalospachas,Luispaulavalos1,0,800,1,2
6627,Magno,MagnoOrmachea,1,85,1,2
6628,Mijail,Mijail1008,2,65,1,2
6629,Hugo Figueroa,lancerin69,101,1233,6,3
6630,Diana Loayza,DianaLoayzaV,9,52,2,6
6631,Marco Hurtado Pazos,marcoanhurpa,21,89,5,4
6632,Zaragoza,PilarFritsch,78,1323,1,2
6633,Fabio Castillo,fabCastilloC,29,572,1,2
6634,Paty Condori Huanca,juliacalinda,806,1640,8,4
6635,Tupác Yupanqui,TupacYupanqui_,15,518,3,9
6636,Sebastián Díaz P,DiazPortugal,199,251,8,7
6637,César León,CesarLe53301274,14,382,1,2
6638,Urielincacor,urielincacor,1,131,1,2
6639,Marcia Paola Aragón,mp_arandia,37,636,1,2
6640,Chabuca Vera Merea,Chaveme,100,535,6,9
6641,Diana Rojas León,dianarojasleon,36,494,3,10
6642,Berenice,bbereniceeee,116,606,3,0
6643,Fredy Sánchez Zuñiga,Freddy_611,64,1019,7,11
6644,PERCY EDUARDO,PRCYE,43,150,8,1
6645,Aldine Avila Mármol,Ali_Rulez91,345,1334,9,2
6646,Asesor Empresarial,rubio2816,23,484,3,0
6647,AnGeLa Abanto,4nGysita,96,846,7,9
6648,Alex,Alex15676540,2,74,1,7
6649,@punto&comadominical,puntoycomaD,98,1917,1,2
6650,LUIS MANCAS,manlui09,6,166,1,6
6651,Andres Roca,hope7919,1,215,1,2
6652,Gallo Gallin,GalloGallin,20,623,1,2
6653,Darwin,DharwinAdriano,14,228,2,3
6654,Ronald,ronaldlu81,0,36,2,5
6655,Milko,Milkosamame,3,559,3,7
6656,Rony Lozano,ronylozano,229,2276,9,3
6657,Sergio Stefano,Stefano12Sergio,66,1168,1,2
6658,Toshio Davila Chinen,ToshiDavila,124,500,6,10
6659,PAOLO PADILLA MALASQ,PadillPaolo,170,1585,6,3
6660,Jose Hermoza D.,Joss17al,177,2961,6,7
6661,Cristian Alberto Vel,ruthycris2012,70,1547,3,4
6662,Aldo David Prado Var,AldoDavidPrado1,9,861,1,10
6663,Todoimpreso Grafica,todoimpresoperu,92,2192,4,11
6664,Eduardo Paredes,edupvr,26,70,2,3
6665,Marysabel Aylas,AylasMarysabel,33,606,1,9
6666,Afito,afito2487,23,569,1,8
6667,Conchucos.Ancash,Conchucos2017,15,325,1,2
6668,Vico Rodriguez,vico_dr,35,637,4,7
6669,Raul Suárez Barrios,rsubar1,10,107,5,1
6670,Martin Alexander,MartinAlexader1,27,811,1,2
6671,gisellecc,giselllac,8,109,4,8
6672,Vilma Judith Rojas H,VilmaJudithRoj3,45,296,1,8
6673,Vladimir Meza,VladimirMeza,34,427,9,4
6674,Mario Giles,MarioGiles1,12,228,6,1
6675,Anne Garay,Annecitagn,28,323,4,4
6676,carlos gago,cgagoq,16,94,6,11
6677,Helvezia Balta,BaltaHelvezia,46,140,4,11
6678,Pattyu,de_patty,279,298,7,3
6679,Martín Velarde,ChelardeMartin,47,266,2,7
6680,jeromy diaz castro,J3R09,80,499,7,7
6681,Andrea Suárez,AndreaDesigner,518,1523,8,6
6682,Diel Arév L,Dansofari,126,974,6,0
6683,ver peliculas,Fullpelicula,1150,3253,1,3
6684,Dustin Hs,Dustin1493,54,100,4,10
6685,Carlos Calderón,calderoncarlos,342,786,9,0
6686,Janes Rodriguez,superjanes100,10,233,2,6
6687,zenon alcides villan,zen_g17,169,552,5,11
6688,Eduardo Diaz,RDiaz1V,43,721,8,1
6689,gilberto zegarra,gilbertozegarra,26,898,6,4
6690,Luis Miguel MC,lmmcrmyh,16,358,3,10
6691,cynthia anglade,cyn_asis,566,1301,4,9
6692,Erik Alanya Huaman,erik_alanya,30,171,3,10
6693,pirats&dracs,bluedracs,3,670,1,2
6694,Crosby Cavero,CrosbyCavero,371,1004,8,0
6695,Karen Núñez,karengng,134,756,7,4
6696,Rose Rondoy,RoseRondoy,78,839,5,10
6697,John Harold,johas2005,34,322,7,7
6698,Emperatriz,Emperat51272734,4,429,1,4
6699,Flormina,Flormina3,0,101,1,2
6700,alonso,alonso1074,1,170,1,3
6701,JC Ponce,jcponcedelgado,417,840,8,0
6702,gonzalo take,GonzaloTake,42,284,3,2
6703,Carlos Eduardo,Caetanito,55,757,1,7
6704,Litman Romaldo Ponte,LitmanPonte,3,128,1,2
6705,X tal que X,XTALQUEX_,83,4911,1,4
6706,Evelyn Paredes Zuñig,evypszg,1,66,1,2
6707,Hernan Flores Rodríg,hernanfloresr,121,338,8,6
6708,Aldo Apolinario,alapco,28,478,5,6
6709,Freddy Tello Vegas,2015Frafla,28,1419,3,2
6710,JoaoGONZ,GonzJoao,22,295,1,9
6711,George Machuca B.,abluefeeling,23,536,7,5
6712,Blog Financiero,NotiFinancieras,4308,3141,5,7
6713,localizalia.es,Localizalia,335,1219,7,7
6714,Ronald,m3nd0zar,11,353,1,5
6715,Alejandrina Yabarren,yabarren,1,53,1,2
6716,Greta Honorio,MUJERCULTURA,367,2016,8,0
6717,Nana 🇵🇪,wendscm,268,1381,7,0
6718,Javier Herrera Rosas,Dr_HERRERA_R,41,164,8,1
6719,Gisela Garfias,GarfiasGisela,3,71,1,2
6720,Avelina Ayala,ayala_avelina,2,239,1,2
6721,Masaje Miraflores,masajemiraflore,11,229,1,11
6722,Luis Visurraga,LuisVisurraga,5,387,1,7
6723,Maur Rom,maur_romer,38,326,2,2
6724,Milton Castellanos L,mccl79,122,637,7,8
6725,Pedro Solis B.,PedroSolisB,27,83,7,1
6726,Rafael Dominguez,Rafadominguez53,6,154,1,8
6727,Dan Hibiki,DanHibiki__,67,2598,1,3
6728,JAPEIM SAC,JapeimS,22,184,1,7
6729,Erick Franklin,voltaire17891,8,307,4,1
6730,fredy monge,fredyMonge,43,677,6,7
6731,Felix Gomez Limaylla,felix_limaylla,6,71,2,3
6732,Angel,Ninja12Angel,1,90,1,2
6733,Sandro,sandro_zumaran,203,2565,5,1
6734,WAGNER BELLANDS,BELLANDSWAGNER,20,474,6,7
6735,Jorge Rojas Mori,RojasMori,138,814,6,1
6736,Miguel Farroñay,MiguelFarronay,70,551,6,9
6737,Krizthian Pz',CPZ_SiMpL3,21,3030,5,6
6738,Michel Garcia,Michel08571635,48,910,1,2
6739,Efrén César Vidal O,efrenvidal,696,3418,9,4
6740,Sahara Cristi,sahara_cristi,106,812,3,7
6741,Juan Benitez E,JuanMarino1,56,809,7,6
6742,Johnny Rojas Panta,rojas_panta,3,127,2,4
6743,Cesar Villarreal M.,djcvillarreal,29,77,5,7
6744,gerardo toscano,gerardo_toscano,39,111,6,5
6745,Arturo Zelada Garcia,arturozg,158,1770,8,2
6746,Rick Alival,ricalival,375,2211,5,5
6747,Leonidas,LeonidasLucasRM,21,1016,1,2
6748,Teodoro Francisco Ce,fcelaruiz,15,40,1,2
6749,Merly Patricia,DavalosMerly,84,424,3,11
6750,Angie Reyes,Angiee_777,14,179,3,6
6751,wgoycochea,wgoycochea,50,826,9,5
6752,Alicia Reyes,Alisss4750,388,2410,2,6
6753,César Bejarano,CesarBejarano21,1522,2037,7,0
6754,SACHA VILLARROEL,villa_aspret,241,828,6,1
6755,Betssy,Becky_812,81,325,1,5
6756,Jorge Grados,CoachGrados,26,282,3,11
6757,Rose YD,rosalyn411,185,5002,6,3
6758,plazaVea,plazavea,89706,1265,9,6
6759,JULIO CESAR SANCHEZ,rubio3julio1,492,5002,1,5
6760,Doctor House,manumarcesl,25,404,3,5
6761,Cris Altamirano,CRIS4493151,8,205,4,10
6762,Misaela,Misaela89761836,15,134,1,2
6763,Curioso,xtremojj,21,205,3,3
6764,Cesar Augusto Rojas,CesarAu42402822,64,436,1,2
6765,Humberto Hijar,hijar_humberto,2,68,1,2
6766,Juan Matta Mendiola,JUANMATTMEND,38,183,7,8
6767,Ester Palomino,EsterNPalomino,84,529,1,2
6768,Elizabeth Munoz,Elizabe28200843,2,272,1,9
6769,Francisco Fran,Francissepp,31,1575,1,3
6770,Jorge Peralta H,Peralta13Luis,159,828,6,3
6771,Daniel Cordova,DanielCordovaC,4446,738,9,4
6772,Pablo Marmol,Selevino,8,244,7,8
6773,Meche Orellana,drabombom,2101,676,2,7
6774,URBANIA BUSINESS AR,UBARSAC,10,77,6,7
6775,Elmer Morón Pacheco,elmer_moron,54,622,1,5
6776,TodoComunicaOrg,TodoComunicaOrg,753,4577,2,0
6777,carlos price,carlosprice3,20,85,5,10
6778,Ludy Villanueva,Ludovinav,33,462,5,9
6779,"Letrado: ""Yalan"".",alfredoyalan12,625,4941,1,2
6780,camus,albetgaray,5,194,2,6
6781,edgar zorrilla,edgarzorrilla,133,578,8,0
6782,Alejo J Luna C,AlejoJLunaC1,13,175,1,4
6783,Laura Estefania ,LauraEs83583283,10,313,2,11
6784,Luis Enrique Ayala V,Ayala06L,21,565,4,7
6785,Malu MY,TatianaYauri,39,638,3,4
6786,Percy,Percy90441393,11,159,1,3
6787,Baldo Del Castillo M,BaldoDelCastill,37,531,5,4
6788,Eduardo Fernandini,Eduardo_603,1,260,1,3
6789,Vladimir Soto,vscondor,374,1611,9,3
6790,Jorge Sandoval Bustamante,MechaVox1975,5,79,1,2
6791,Edwin Goya Rodriguez,edwin_goya,98,752,4,1
6792,Dylanleandro,Dylanleandro8,4,158,1,3
6793,📣Lucho 📣,neostereo,59,442,1,2
6794,Magdalena Lizarraga,MagdalenaLizar5,428,3395,1,5
6795,Victor Polo,vpolou79,11,77,1,2
6796,Betty Tapia,BettyTapia12,37,454,1,2
6797,Nathaly G. Barbarán,NathalyGBV,15,121,1,2
6798,Dr Raúl HERRERA,DrRalHERRERA1,6,396,1,2
6799,Malek Jimenez G.,Malek182331,11,1013,1,2
6800,Estuardo Morales,Egm73Morales,2,115,6,4
6801,SANDERS Geri Paredes,sandersgeri,28,434,7,5
6802,Carlos Bravo,CarlosB62998034,27,207,1,3
6803,Grover,vientosgroverth,22,263,1,4
6804,alex palacios torres,alexpalaciosto2,61,1407,2,5
6805,Claudia SZ,Floyseve,359,1852,9,3
6806,JCRodriguez,JuanCRod1305,20,278,1,2
6807,Billy Arana,AranaBilly,66,245,7,5
6808,NAVARRO,ESNAVARRO32,77,687,7,4
6809,David,dacaze,17,365,8,5
6810,Sarylla,Sarylla1,1,65,1,3
6811,Javier Bedoya Denegri,JBedoyaDenegri,871,335,4,11
6812,Irayda Lopez,IraydaLopez1,7,298,1,2
6813,Progreso Pucaleño,ProgresoPucala,4,320,1,2
6814,OSCAR VALENCIA AUCCA,Mapisantuario,159,384,7,3
6815,Luis Aponte,LuisApo20758198,10,409,1,2
6816,ray,rayfull6,108,536,2,3
6817,Mirko Lauer,lauermirko,6972,65,5,7
6818,Luis Ayarza,ticoayarza,107,259,7,5
6819,Isa,IsaGonzalesa,3,85,1,2
6820,Neil  Terrones,werner_terrones,4,171,1,7
6821,J A V I E R,Xavi_SCeleste,96,393,4,3
6822,Enrique Cabrera,enrique_cabrera,71,1071,9,2
6823,Jorge Loureiro,jorgeloureiro1,232,917,7,4
6824,luiggiCesar,luiggiCesar440,5,232,4,6
6825,Menor Gold Trading S.A.C.,MenorGold,623,4932,4,5
6826,Alexandra Mendoza,AlexandraMH4488,26,308,4,7
6827,jcardenas,jhonycardenas67,56,924,2,8
6828,Sebastian SV,Sebas_salinasv,20,219,8,5
6829,FEG-UIGV,FEG_UIGV,13,341,1,2
6830,CEFEDE-UIGV,CEFEDE_UIGV,15,332,1,2
6831,Jose Ricardo,AllemantJo,56,335,5,5
6832,honsleryvan,honsleryvan,192,263,9,3
6833,Jorge Mansilla,LawHart,125,737,9,8
6834,Agustín Buitrago,AgustoBuitrago2,9,597,1,2
6835,veronica,vnoriega77,5,183,7,2
6836,Edgar Ramirez,EdgarRamirez_R,29,216,3,3
